346.451941, -1.372
348.962474, -1.358
351.491200, -1.343
354.038251, -1.329
356.603758, -1.317
359.187855, -1.305
361.790679, -1.290
364.412363, -1.276
367.053045, -1.266
369.712863, -1.256
372.391955, -1.243
375.090460, -1.233
377.808521, -1.221
380.546277, -1.206
383.303872, -1.197
386.081450, -1.190
388.879155, -1.183
391.697134, -1.174
394.535533, -1.162
397.394500, -1.151
400.274184, -1.144
403.174736, -1.136
406.096306, -1.129
409.039048, -1.120
412.003113, -1.110
414.988657, -1.102
417.995836, -1.095
421.024807, -1.088
424.075726, -1.081
427.148753, -1.073
430.244049, -1.066
433.361775, -1.059
436.502093, -1.051
439.665167, -1.039
442.851162, -1.028
446.060244, -1.020
449.292581, -1.012
452.548340, -1.000
455.827692, -0.989
459.130807, -0.980
462.457858, -0.970
465.809019, -0.957
469.184463, -0.945
472.584367, -0.936
476.008908, -0.924
479.458265, -0.913
482.932617, -0.904
486.432146, -0.890
489.957033, -0.876
493.507464, -0.864
497.083623, -0.855
500.685695, -0.843
504.313870, -0.832
507.968337, -0.822
511.649285, -0.809
515.356906, -0.794
519.091395, -0.780
522.852945, -0.767
526.641753, -0.757
530.458016, -0.746
534.301934, -0.732
538.173706, -0.717
542.073534, -0.703
546.001623, -0.688
549.958175, -0.676
553.943399, -0.666
557.957501, -0.654
562.000691, -0.640
566.073180, -0.627
570.175180, -0.618
574.306904, -0.611
578.468569, -0.601
582.660390, -0.588
586.882588, -0.576
591.135381, -0.563
595.418991, -0.551
599.733643, -0.542
604.079560, -0.530
608.456970, -0.516
612.866100, -0.501
617.307180, -0.486
621.780442, -0.472
626.286120, -0.460
630.824447, -0.451
635.395661, -0.439
640.000000, -0.428
644.637704, -0.418
649.309014, -0.406
654.014175, -0.395
658.753431, -0.385
663.527030, -0.373
668.335221, -0.363
673.178253, -0.356
678.056380, -0.349
682.969856, -0.341
687.918938, -0.329
692.903882, -0.318
697.924949, -0.310
702.982401, -0.303
708.076501, -0.295
713.207515, -0.288
718.375711, -0.281
723.581357, -0.274
728.824726, -0.266
734.106091, -0.257
739.425726, -0.245
744.783910, -0.235
750.180921, -0.231
755.617041, -0.229
761.092554, -0.223
766.607744, -0.216
772.162900, -0.208
777.758310, -0.201
783.394268, -0.194
789.071066, -0.190
794.789000, -0.188
800.548368, -0.182
806.349472, -0.175
812.192613, -0.171
818.078095, -0.169
824.006226, -0.164
829.977315, -0.160
835.991673, -0.158
842.049613, -0.152
848.151452, -0.150
854.297507, -0.146
860.488099, -0.141
866.723550, -0.139
873.004186, -0.135
879.330334, -0.128
885.702324, -0.120
892.120489, -0.114
898.585161, -0.110
905.096680, -0.108
911.655384, -0.101
918.261614, -0.095
924.915716, -0.091
931.618037, -0.088
938.368925, -0.082
945.168733, -0.075
952.017816, -0.068
958.916529, -0.059
965.865234, -0.047
972.864291, -0.036
979.914067, -0.029
987.014928, -0.021
994.167245, -0.009
1001.371391, 0.005
1008.627741, 0.017
1015.936673, 0.030
1023.298569, 0.042
1030.713812, 0.054
1038.182790, 0.067
1045.705890, 0.079
1053.283506, 0.092
1060.916032, 0.106
1068.603867, 0.123
1076.347412, 0.142
1084.147069, 0.161
1092.003245, 0.179
1099.916351, 0.198
1107.886798, 0.216
1115.915003, 0.237
1124.001383, 0.261
1132.146360, 0.286
1140.350359, 0.314
1148.613808, 0.343
1156.937137, 0.369
1165.320781, 0.394
1173.765175, 0.421
1182.270762, 0.452
1190.837983, 0.483
1199.467286, 0.514
1208.159120, 0.547
1216.913939, 0.583
1225.732199, 0.616
1234.614360, 0.647
1243.560885, 0.679
1252.572239, 0.716
1261.648894, 0.753
1270.791322, 0.790
1280.000000, 0.829
1289.275408, 0.870
1298.618029, 0.911
1308.028350, 0.950
1317.506863, 0.993
1327.054061, 1.037
1336.670442, 1.080
1346.356507, 1.124
1356.112761, 1.168
1365.939713, 1.216
1375.837875, 1.263
1385.807763, 1.307
1395.849898, 1.351
1405.964802, 1.395
1416.153002, 1.440
1426.415031, 1.489
1436.751422, 1.535
1447.162715, 1.578
1457.649452, 1.622
1468.212181, 1.666
1478.851452, 1.710
1489.567819, 1.756
1500.361842, 1.807
1511.234082, 1.861
1522.185107, 1.914
1533.215488, 1.966
1544.325799, 2.022
1555.516621, 2.078
1566.788535, 2.135
1578.142131, 2.190
1589.577999, 2.243
1601.096737, 2.300
1612.698944, 2.363
1624.385225, 2.426
1636.156190, 2.489
1648.012452, 2.555
1659.954630, 2.622
1671.983345, 2.686
1684.099226, 2.749
1696.302903, 2.815
1708.595013, 2.884
1720.976197, 2.954
1733.447100, 3.027
1746.008372, 3.100
1758.660669, 3.171
1771.404649, 3.245
1784.240977, 3.318
1797.170323, 3.390
1810.193360, 3.464
1823.310767, 3.541
1836.523229, 3.619
1849.831433, 3.700
1863.236074, 3.778
1876.737851, 3.854
1890.337467, 3.930
1904.035631, 4.007
1917.833058, 4.088
1931.730467, 4.170
1945.728583, 4.253
1959.828134, 4.335
1974.029857, 4.414
1988.334491, 4.493
2002.742782, 4.572
2017.255482, 4.641
2031.873347, 4.708
2046.597138, 4.778
2061.427625, 4.848
2076.365579, 4.914
2091.411780, 4.981
2106.567012, 5.049
2121.832065, 5.115
2137.207735, 5.183
2152.694823, 5.250
2168.294137, 5.315
2184.006490, 5.379
2199.832702, 5.443
2215.773596, 5.509
2231.830005, 5.578
2248.002765, 5.644
2264.292720, 5.706
2280.700718, 5.765
2297.227616, 5.828
2313.874274, 5.893
2330.641561, 5.957
2347.530351, 6.019
2364.541523, 6.074
2381.675966, 6.126
2398.934572, 6.175
2416.318240, 6.222
2433.827878, 6.271
2451.464399, 6.320
2469.228720, 6.367
2487.121769, 6.417
2505.144479, 6.465
2523.297789, 6.508
2541.582644, 6.547
2560.000000, 6.586
2578.550815, 6.628
2597.236057, 6.671
2616.056701, 6.711
2635.013726, 6.750
2654.108121, 6.789
2673.340883, 6.826
2692.713013, 6.860
2712.225522, 6.896
2731.879426, 6.933
2751.675750, 6.966
2771.615527, 6.998
2791.699796, 7.031
2811.929603, 7.061
2832.306004, 7.088
2852.830061, 7.110
2873.502844, 7.132
2894.325430, 7.156
2915.298905, 7.177
2936.424363, 7.196
2957.702904, 7.218
2979.135638, 7.242
3000.723683, 7.264
3022.468164, 7.286
3044.370214, 7.310
3066.430976, 7.332
3088.651599, 7.355
3111.033242, 7.378
3133.577071, 7.398
3156.284262, 7.417
3179.155999, 7.430
3202.193474, 7.439
3225.397888, 7.450
3248.770450, 7.459
3272.312380, 7.468
3296.024905, 7.479
3319.909260, 7.487
3343.966691, 7.493
3368.198452, 7.497
3392.605806, 7.498
3417.190027, 7.498
3441.952394, 7.494
3466.894200, 7.490
3492.016745, 7.489
3517.321337, 7.489
3542.809298, 7.486
3568.481954, 7.478
3594.340646, 7.461
3620.386720, 7.446
3646.621534, 7.432
3673.046457, 7.418
3699.662866, 7.401
3726.472148, 7.385
3753.475701, 7.368
3780.674934, 7.344
3808.071263, 7.318
3835.666117, 7.292
3863.460935, 7.266
3891.457165, 7.241
3919.656268, 7.219
3948.059713, 7.197
3976.668981, 7.171
4005.485564, 7.140
4034.510963, 7.105
4063.746693, 7.066
4093.194277, 7.028
4122.855250, 6.993
4152.731158, 6.958
4182.823560, 6.920
4213.134024, 6.881
4243.664130, 6.842
4274.415470, 6.799
4305.389646, 6.749
4336.588274, 6.698
4368.012981, 6.649
4399.665403, 6.602
4431.547192, 6.551
4463.660010, 6.500
4496.005531, 6.448
4528.585440, 6.395
4561.401437, 6.339
4594.455232, 6.285
4627.748549, 6.231
4661.283122, 6.174
4695.060701, 6.116
4729.083046, 6.061
4763.351932, 6.006
4797.869143, 5.945
4832.636481, 5.885
4867.655757, 5.827
4902.928797, 5.768
4938.457440, 5.705
4974.243539, 5.645
5010.288958, 5.588
5046.595577, 5.536
5083.165289, 5.485
5120.000000, 5.436
5157.101631, 5.390
5194.472115, 5.340
5232.113401, 5.288
5270.027452, 5.237
5308.216243, 5.186
5346.681766, 5.135
5385.426026, 5.084
5424.451043, 5.034
5463.758851, 4.988
5503.351500, 4.939
5543.231054, 4.888
5583.399591, 4.839
5623.859206, 4.798
5664.612008, 4.756
5705.660122, 4.713
5747.005687, 4.674
5788.650860, 4.636
5830.597810, 4.598
5872.848725, 4.560
5915.405808, 4.521
5958.271277, 4.478
6001.447367, 4.431
6044.936328, 4.380
6088.740429, 4.324
6132.861952, 4.267
6177.303198, 4.209
6222.066483, 4.152
6267.154142, 4.095
6312.568524, 4.041
6358.311998, 3.990
6404.386948, 3.939
6450.795775, 3.892
6497.540901, 3.845
6544.624761, 3.795
6592.049809, 3.744
6639.818520, 3.694
6687.933382, 3.643
6736.396904, 3.591
6785.211613, 3.536
6834.380053, 3.476
6883.904789, 3.415
6933.788400, 3.357
6984.033489, 3.300
7034.642675, 3.243
7085.618596, 3.185
7136.963909, 3.123
7188.681291, 3.057
7240.773439, 2.987
7293.243069, 2.918
7346.092914, 2.849
7399.325732, 2.779
7452.944296, 2.710
7506.951403, 2.641
7561.349867, 2.575
7616.142525, 2.512
7671.332234, 2.449
7726.921869, 2.387
7782.914330, 2.324
7839.312536, 2.261
7896.119426, 2.198
7953.337962, 2.135
8010.971128, 2.070
8069.021927, 2.001
8127.493386, 1.932
8186.388553, 1.859
8245.710500, 1.786
8305.462317, 1.717
8365.647121, 1.648
8426.268048, 1.579
8487.328260, 1.507
8548.830939, 1.428
8610.779292, 1.347
8673.176549, 1.265
8736.025961, 1.184
8799.330806, 1.103
8863.094385, 1.022
8927.320020, 0.943
8992.011061, 0.865
9057.170880, 0.778
9122.802874, 0.685
9188.910464, 0.591
9255.497097, 0.499
9322.566244, 0.409
9390.121402, 0.320
9458.166093, 0.226
9526.703863, 0.128
9595.738287, 0.022
9665.272962, -0.087
9735.311514, -0.193
9805.857594, -0.302
9876.914881, -0.411
9948.487077, -0.516
10020.577916, -0.621
10093.191154, -0.725
10166.330578, -0.830
10240.000000, -0.935
10314.203261, -1.039
10388.944230, -1.144
10464.226802, -1.248
10540.054903, -1.353
10616.432486, -1.462
10693.363532, -1.577
10770.852052, -1.697
10848.902086, -1.815
10927.517703, -1.935
11006.703001, -2.057
11086.462108, -2.178
11166.799182, -2.296
11247.718413, -2.421
11329.224017, -2.554
11411.320244, -2.687
11494.011375, -2.816
11577.301719, -2.946
11661.195620, -3.079
11745.697450, -3.211
11830.811616, -3.334
11916.542554, -3.451
12002.894734, -3.571
12089.872657, -3.687
12177.480858, -3.801
12265.723904, -3.916
12354.606395, -4.030
12444.132966, -4.144
12534.308283, -4.259
12625.137048, -4.373
12716.623996, -4.487
12808.773895, -4.601
12901.591551, -4.714
12995.081802, -4.828
13089.249521, -4.942
13184.099619, -5.052
13279.637040, -5.156
13375.866764, -5.249
13472.793808, -5.342
13570.423226, -5.437
13668.760107, -5.532
13767.809577, -5.628
13867.576801, -5.723
13968.066979, -5.816
14069.285350, -5.904
14171.237191, -5.985
14273.927818, -6.065
14377.362583, -6.148
14481.546879, -6.230
14586.486137, -6.310
14692.185828, -6.389
14798.651463, -6.471
14905.888592, -6.555
15013.902806, -6.647
15122.699734, -6.748
15232.285051, -6.854
15342.664467, -6.960
15453.843739, -7.069
15565.828661, -7.179
15678.625072, -7.286
15792.238852, -7.392
15906.675925, -7.504
16021.942256, -7.633
16138.043854, -7.790
16254.986772, -7.960
16372.777107, -8.130
16491.420999, -8.299
16610.924634, -8.468
16731.294241, -8.637
16852.536096, -8.809
16974.656520, -8.994
17097.661878, -9.230
17221.558584, -9.502
17346.353097, -9.776
